-2221.25|-2445.875|29.5|1224|591|2|1|983042
-2218|-2442|29.5|1226|592|2|1|983042
-2216.125|-2439.125|29.5|1228|593|2|1|983042
-2212.375|-2434.125|29.5|1230|594|2|1|983042
-2153.125|-2510.5|29.5|1232|595|2|1|983042
-2163.375|-2492.625|29.5|1234|596|2|1|983042
-2168.125|-2498.125|29.5|1236|597|2|1|983043
-2155.5|-2507.875|29.5|1239|598|2|1|983043
-2152|-2503|29.5|1242|599|2|1|983042
-2147|-2496.75|29.5|1244|600|2|1|983042
-2172.125|-2495.5|29.5|1246|601|2|1|983042
-2133|-2454.375|29.5|1248|602|2|1|983042
-2155.75|-2483.25|29.5|1250|603|2|1|983042
-2150.625|-2477.375|29.5|1252|604|2|1|983042
-2144.875|-2470.25|29.5|1254|605|2|1|983042
-2138.625|-2462|29.5|1256|606|2|1|983042
-2120.75|-2463.5|29.5|1258|607|2|1|983042
-2139.875|-2487.625|29.5|1260|608|2|1|983042
-2134.5|-2480.5|29.5|1262|609|2|1|983042
-2127.125|-2471.625|29.5|1264|610|2|1|983042
-2105.25|-2452.5|29.5|1266|611|2|1|983042
-2127.5|-2435.25|29.5|1268|612|2|1|983042
-2121.5|-2439.625|29.5|1270|613|2|1|983043
-2108.75|-2449.5|29.5|1273|614|2|1|983043
-2111.25|-2451.75|29.5|1276|615|2|1|983042
-2123.25|-2442.75|29.5|1278|616|2|1|983042
-2096.75|-2460.125|29.5|1280|617|2|1|983042
-2093|-2462.625|29.5|1282|618|2|1|983042
-2184.25|-2486|29.5|1284|619|2|1|983042
-2179|-2489.75|29.5|1286|620|2|1|983042
-2132.5|-2406.375|29.5|1288|621|2|1|983042
-2148.875|-2427|29.5|1290|622|2|1|983042
-2144.375|-2421.5|29.5|1292|623|2|1|983043
-2134.375|-2409.625|29.5|1295|624|2|1|983043
-2131.25|-2412.5|29.5|1298|625|2|1|983042
-2122.875|-2419.125|29.5|1300|626|2|1|983042
-2117.625|-2423.875|29.5|1302|627|2|1|983042
-2142|-2423.75|29.5|1304|628|2|1|983042
-2154.625|-2434.25|29.5|1306|629|2|1|983042
-2173.875|-2458.5|29.5|1308|630|2|1|983042
-2169.25|-2452.375|29.5|1310|631|2|1|983042
-2164|-2445.125|29.5|1312|632|2|1|983042
-2158.375|-2438.25|29.5|1314|633|2|1|983042
-2136.75|-2387.5|29.5|1316|634|2|1|983042
-2138.875|-2336.25|29.5|1318|635|2|1|983042
-2132.25|-2341.875|29.5|1320|636|2|1|983042
-2124.625|-2347.25|29.5|1322|637|2|1|983042
-2118.875|-2351.625|29.5|1324|638|2|1|983042
-2113.125|-2356.625|29.5|1326|639|2|1|983042
-2114.125|-2359.25|29.5|1328|640|2|1|983042
-2118.75|-2365.25|29.5|1330|641|2|1|983042
-2126.875|-2374.625|29.5|1332|642|2|1|983042
-2132|-2381.125|29.5|1334|643|2|1|983042
-2181.25|-2362.875|29.5|1336|644|2|1|983042
-2143|-2395.625|29.5|1338|645|2|1|983042
-2146.25|-2398.25|29.5|1340|646|2|1|983042
-2148.5|-2398.625|29.5|1342|647|2|1|983042
-2156.375|-2392.75|29.5|1344|648|2|1|983042
-2165.5|-2385.375|29.5|1346|649|2|1|983042
-2173.625|-2378.625|29.5|1348|650|2|1|983042
-2179.625|-2374|29.5|1350|651|2|1|983042
-2184.625|-2369.875|29.5|1352|652|2|1|983042
-2185.125|-2367.625|29.5|1354|653|2|1|983042
-2164|-2340.625|29.5|1356|654|2|1|983042
-2174.625|-2355.375|29.5|1358|655|2|1|983042
-2171.75|-2350.625|29.5|1360|656|2|1|983042
-2167.875|-2345.5|29.5|1362|657|2|1|983042
1420.375|-2278.5|12.5|498|238|2|2|983042
1427|-2255.375|12.5|500|239|2|2|983042
1423.25|-2263.375|12.5|502|240|2|2|983042
1451.75|-2337.5|12.5|504|241|2|2|983042
1445.375|-2335|12.5|506|242|2|2|983042
1424|-2312|12.5|508|243|2|2|983042
1428.875|-2321.25|12.5|510|244|2|2|983042
1436|-2329.25|12.5|512|245|2|2|983042
1498.125|-2337.375|12.5|514|246|2|2|983042
1443.25|-2257.75|12.5|516|247|2|3|983042
1497.5|-2251.125|12.5|518|248|2|3|983042
1448.125|-2252.75|12.5|520|249|2|3|983042
1455.25|-2322.625|12.5|522|250|2|3|983042
1436.5|-2269|12.5|524|251|2|3|983042
1435.375|-2279|12.5|526|252|2|3|983042
1438.875|-2283.5|12.5|528|253|7.375|3|983042
1438.875|-2289.75|12.5|530|254|7.375|3|983042
1435.625|-2296.5|12.5|532|255|2|3|983042
1436.75|-2304.5|12.5|534|256|2|3|983042
1439.625|-2310.375|12.5|536|257|2|3|983042
1443.75|-2315.75|12.5|538|258|2|3|983042
1450.125|-2320.625|12.5|540|259|2|3|983042
1471.5|-2326.375|12.5|542|260|0.5|3|983042
1477.875|-2326.25|12.5|544|261|0.5|3|983042
1484.5|-2325|12.5|546|262|2|3|983042
1493.375|-2323.375|12.5|548|263|2|3|983042
1467|-2340.5|12.5|550|264|2|2|983042
1482.75|-2340|12.5|552|265|2|2|983043
1482.125|-2349.75|12.5|555|266|2|2|983042
1481.875|-2357.625|12.5|557|267|2|2|983042
1481.75|-2366.5|12.5|559|268|2|2|983042
1482.625|-2370.375|12.5|561|269|2|2|983042
1497.5|-2371.25|12.5|563|270|2|2|983042
1492|-2385.75|12.5|565|271|2|2|983041
1420|-2294.375|12.5|566|272|2|2|983042
2235.5|-2623.5|12.5|807|397|6.5|4|983042
2248|-2656|12.5|809|398|2|4|983042
2243.5|-2655.625|12.5|811|399|2|4|983042
2239|-2653.75|12.5|813|400|2|4|983042
2233.75|-2648.75|12.5|815|401|2|4|983042
2235|-2632.5|12.5|817|402|6.5|4|983042
2248.75|-2548.125|7.25|819|403|6|4|983042
2249.75|-2640.625|12.5|821|404|7.125|4|983042
2249.125|-2630|12.5|823|405|7.125|4|983042
2249.25|-2624.5|12.25|825|406|7.125|4|983042
2249.125|-2620.625|9.625|827|407|6|4|983042
2249.25|-2617.125|7.5|829|408|6|4|983042
2249.25|-2613.25|7.25|831|409|6|4|983042
2249.5|-2599.375|7.25|833|410|6|4|983042
2249|-2583.25|7.25|835|411|6|4|983042
2248.625|-2563.25|7.25|837|412|6|4|983042
2248.5|-2462.25|12.5|839|413|5.875|4|983043
2248.25|-2515.75|7.25|842|414|5.875|4|983042
2248.25|-2500.25|7.25|844|415|5.875|4|983042
2248.875|-2484|7.25|846|416|5.875|4|983042
2248.375|-2473.75|7.25|848|417|5.875|4|983042
2248.625|-2470.375|9.625|850|418|5.875|4|983042
2248.5|-2466.25|12|852|419|5.875|4|983042
2233|-2487|12.5|854|420|2|4|983042
2236.875|-2597.75|12.5|856|421|7.875|4|983042
2237.25|-2583|12.5|858|422|7.875|4|983042
2237.75|-2569.25|12.5|860|423|7.875|4|983042
2236.75|-2549.75|12.5|862|424|7.875|4|983042
2236.125|-2534.75|12.5|864|425|7.875|4|983042
2236.875|-2520.5|12.5|866|426|7.875|4|983042
2233.375|-2501|12.5|868|427|2|4|983042
2246.25|-2425.375|12.5|870|428|2|4|983042
2233.875|-2462|12.5|872|429|2|4|983043
2232.875|-2451.75|12.5|875|430|2|4|983043
2238.25|-2433.5|12.5|878|431|2|4|983042
2234.25|-2441.75|12.5|880|432|2|4|983042
2217.625|-2472.125|11.875|882|433|2|5|983042
2247.75|-2404|12.5|884|434|2|5|983042
2241.75|-2410.875|12.5|886|435|2|5|983042
2236|-2416.375|12.5|888|436|2|5|983042
2231|-2420.25|12.5|890|437|2|5|983042
2225|-2426.5|12.5|892|438|2|5|983042
2219.5|-2438.25|11.875|894|439|2|5|983042
2217.25|-2450.875|12.5|896|440|2|5|983042
2217.25|-2462.5|12.5|898|441|2|5|983042
2218.5|-2648.5|12.5|900|442|2|5|983042
2244.875|-2670.25|12.5|902|443|2|5|983042
2238.375|-2669.5|12.5|904|444|2|5|983042
2230.75|-2666.5|12.5|906|445|2|5|983042
2225|-2661.5|12.5|908|446|2|5|983042
2221|-2655.25|12.5|910|447|2|5|983042
2217.75|-2513.375|12.5|912|448|2|5|983042
2217.5|-2630.625|12.5|914|449|2|5|983042
2217.375|-2625|12.5|916|450|2|5|983042
2217.5|-2607.75|12.5|918|451|2|5|983042
2217.625|-2600.625|12.5|920|452|2|5|983042
2217.875|-2585.875|12.5|922|453|2|5|983042
2217.875|-2574.5|12.5|924|454|2|5|983042
2217.75|-2561.375|12.5|926|455|2|5|983042
2217.875|-2545.5|12.5|928|456|2|5|983042
2217.625|-2530.625|12.5|930|457|2|5|983042
2217.75|-2488|12.375|932|458|2|5|983043
2217|-2502.75|12.5|935|459|2|5|983043
2209.75|-2502.625|12.5|938|460|2|5|983042
2200.125|-2502.625|12.5|940|461|2|5|983042
2188.5|-2417.625|12.5|942|462|2|5|983042
2192.25|-2487.875|12.5|944|463|2|5|983042
2183.375|-2487.625|12.5|946|464|2|5|983042
2183|-2479.875|12.5|948|465|2|5|983042
2183|-2467|12.5|950|466|2|5|983042
2183|-2454.375|12.5|952|467|2|5|983042
2183.75|-2439|12.5|954|468|2|5|983042
2184.875|-2430.625|12.5|956|469|2|5|983042
2230.625|-2354.625|11.875|958|470|2|5|983042
2196|-2398.375|12.5|960|471|2|5|983042
2199.375|-2391.25|12.5|962|472|2|5|983042
2204.125|-2383.5|12.5|964|473|2|5|983042
2208.25|-2376.5|12.5|966|474|2|5|983042
2216.125|-2368.625|11.875|968|475|2|5|983042
2249.25|-2336.625|12.5|970|476|2|5|983042
2174|-2615.75|12.5|972|477|2|5|983042
2073.375|-2691.25|12.5|974|478|2|5|983041
2085.375|-2689.375|12.5|975|479|2|5|983042
2096|-2686.75|12.5|977|480|2|5|983042
2109.5|-2682.5|12.5|979|481|2|5|983042
2123.125|-2674.75|12.5|981|482|2|5|983042
2138.125|-2665.5|12.5|983|483|2|5|983042
2148.125|-2655.75|12.5|985|484|2|5|983042
2157.625|-2644.25|12.5|987|485|2|5|983042
2166.875|-2629.625|12.5|989|486|2|5|983042
2183.75|-2503|12.5|991|487|2|5|983042
2180.75|-2592.25|12.5|993|488|2|5|983042
2182.125|-2580.75|12.5|995|489|2|5|983042
2182.625|-2569.25|12.5|997|490|2|5|983042
2183|-2555|12.5|999|491|2|5|983042
2183|-2545.375|12.5|1001|492|2|5|983042
2183.125|-2532|12.5|1003|493|2|5|983042
2182.875|-2518.25|12.5|1005|494|2|5|983042
2183.375|-2509.25|12.5|1007|495|1|5|983042
2183.875|-2505.625|12.5|1009|496|1|5|983042
2152.75|-2557.75|12.5|1011|497|2|5|983042
2077.875|-2660.625|12.5|1013|498|2|5|983041
2090.5|-2657.5|12.5|1014|499|2|5|983042
2100.375|-2653.75|12.5|1016|500|2|5|983042
2113|-2646.125|12.5|1018|501|2|5|983042
2125.125|-2635.875|12.5|1020|502|2|5|983042
2137.5|-2621.75|12.5|1022|503|2|5|983042
2146.375|-2604.625|12.5|1024|504|2|5|983042
2150.75|-2588.75|12.5|1026|505|2|5|983042
2152.125|-2574.5|12.5|1028|506|2|5|983042
2152.875|-2452.5|12.5|1030|507|2|5|983042
2153.25|-2533.75|12.5|1032|508|2|5|983042
2153|-2517.125|12.5|1034|509|2|5|983042
2152.5|-2509.875|12.5|1036|510|2|5|983042
2151.625|-2506.125|12.5|1038|511|1|5|983042
2151.875|-2500.375|12.5|1040|512|2|5|983042
2152.25|-2489.75|12.5|1042|513|2|5|983042
2152.5|-2477.75|12.5|1044|514|2|5|983042
2152.5|-2464.375|12.5|1046|515|2|5|983042
2152.5|-2459.5|12.5|1048|516|2|5|983042
2175.75|-2369.5|12.5|1050|517|2|5|983043
2154.625|-2435.375|12.5|1053|518|2|5|983042
2155.5|-2424.875|12.5|1055|519|2|5|983042
2159.375|-2412.125|12.5|1057|520|2|5|983042
2162.5|-2400.375|12.5|1059|521|2|5|983042
2167.25|-2389.875|12.5|1061|522|2|5|983042
2172.25|-2378.125|12.5|1063|523|2|5|983042
2186.25|-2356.625|12.5|1065|524|2|5|983043
2196.75|-2347.625|12.5|1068|525|2|5|983042
2205.125|-2338.5|12.5|1070|526|2|5|983042
2216.5|-2327.375|12.5|1072|527|2|5|983042
2225.5|-2317.75|12.5|1074|528|2|5|983042
2232.375|-2311|12.5|1076|529|2|5|983042
2243.875|-2300.25|12.5|1078|530|2|5|983042
2093.375|-2300.5|12.5|1080|531|2|5|983042
2160|-2356.25|12.5|1082|532|2|5|983042
2151.625|-2348|12.5|1084|533|2|5|983042
2141.5|-2340.625|12.5|1086|534|2|5|983042
2130.625|-2334.625|12.5|1088|535|2|5|983042
2118.75|-2330.75|12.5|1090|536|2|5|983042
2107.625|-2329.5|12.5|1092|537|2|5|983042
2096.75|-2328.625|12.5|1094|538|2|5|983042
2093.625|-2326.375|12.5|1096|539|2|5|983042
2093.125|-2317.25|12.5|1098|540|2|5|983042
2093.75|-2270.625|12.5|1100|541|2|5|983042
2098|-2259.25|12.5|1102|542|2|5|983042
2101.5|-2252.75|12.5|1104|543|2|5|983042
2107.875|-2273.625|12.5|1106|544|2|5|983042
2168|-2342.75|12.5|1108|545|2|5|983042
2159|-2335.375|12.5|1110|546|2|5|983042
2147.25|-2326.5|12.5|1112|547|2|5|983042
2130.75|-2318|12.5|1114|548|2|5|983042
2112.5|-2314.25|12.5|1116|549|2|5|983042
2108.125|-2313.5|12.5|1118|550|2|5|983042
2107.625|-2309.125|12.5|1120|551|2|5|983042
2107.75|-2296.75|12.5|1122|552|2|5|983042
2107.875|-2283|12.5|1124|553|2|5|983042
2113.625|-2260|12.5|1126|554|2|5|983042
2123.75|-2250.5|12.5|1128|555|2|5|983042
1805.5|-2303.625|-3.5|1130|556|2|2|983042
1774.375|-2280|-3.375|1132|557|2|2|983042
1795.625|-2280.125|-3.5|1134|558|2|2|983042
1804.375|-2280.375|-3.5|1136|559|2|2|983042
1806|-2282.875|-3.5|1138|560|2|2|983042
1805.875|-2286.875|-3.5|1140|561|2|2|983042
1805.75|-2291|-3.5|1142|562|2|2|983042
1805.625|-2297|-3.5|1144|563|2|2|983042
1765.375|-2327.75|-3.75|1146|564|2|2|983042
1805.375|-2316.75|-3.625|1148|565|2|2|983042
1804.625|-2321.625|-3.625|1150|566|2|2|983042
1803.125|-2324.5|-3.625|1152|567|2|2|983042
1800.25|-2326.375|-3.625|1154|568|2|2|983042
1795.125|-2326.625|-3.625|1156|569|2|2|983042
1785.375|-2326.5|-3.625|1158|570|2|2|983042
1776.5|-2327.875|-3.375|1160|571|2|2|983042
1702.75|-2306.875|-2.125|1162|572|2|2|983042
1682.625|-2311.75|-3.625|1164|573|2|2|983044
1702.625|-2311.5|-3.625|1168|574|2|2|983043
1724.5|-2311.25|-3.625|1171|575|2|2|983042
1725.375|-2305|-3.625|1173|576|2|2|983042
1682.625|-2308.125|-2.875|1175|577|2|2|983042
1716.5|-2261.25|-3.625|1177|578|2|2|983042
1723.5|-2261.875|-3.625|1179|579|2|2|983042
1725|-2266.75|-3.625|1181|580|2|2|983042
1725|-2284.125|-3.625|1183|581|2|2|983043
1725.25|-2275.75|-3.625|1186|582|2|2|983043
1682.625|-2263.625|-3.625|1189|583|2|2|983042
1702.375|-2261.125|-3.625|1191|584|2|2|983043
1672.75|-2261|-3.625|1194|585|2|2|983042
1682.375|-2261.25|-3.625|1196|586|2|2|983044
1692.5|-2261.25|-3.625|1200|587|2|2|983042
1583.5|-2266.875|-3.625|1202|588|2|2|983042
1635.875|-2261.25|-3.625|1204|589|2|2|983042
1625.125|-2260.875|-3.625|1206|590|2|2|983043
1613.75|-2261.25|-3.625|1209|591|2|2|983042
1602.875|-2261.25|-3.625|1211|592|2|2|983042
1593.125|-2261.25|-3.625|1213|593|2|2|983042
1584.25|-2261.75|-3.625|1215|594|2|2|983042
1582.875|-2294.25|-3.75|1217|595|2|2|983042
1583.125|-2286.375|-3.75|1219|596|2|2|983042
1582.875|-2291.25|-3.75|1221|597|2|2|983042
1641.125|-2312.125|-3.625|1223|598|2|2|983042
1583|-2307.125|-3.625|1225|599|2|2|983042
1584.125|-2310.25|-3.625|1227|600|2|2|983042
1589.875|-2312.625|-3.625|1229|601|2|2|983042
1603.625|-2311.625|-3.75|1231|602|2|2|983042
1614.875|-2311.5|-3.75|1233|603|2|2|983042
1626.625|-2312.125|-3.625|1235|604|2|2|983043
1523.625|-2259.75|12.5|1238|605|2|2|983042
1518.5|-2250.75|12.5|1240|606|2|2|983042
1568.125|-2262|12.5|1242|607|2|2|983042
1527|-2275.75|12.5|1244|608|2|2|983042
1528.75|-2278.5|12.5|1246|609|2|2|983042
1532.875|-2279|12.5|1248|610|2|2|983042
